having_ip_address,abnormal_url,google_index,count_dot,count_www,count_atrate,no_of_dir,no_of_embed,shortening_service,count_http,count_https,count_per,count_ques,count_hyphen,count_equal,url_length,hostname_length,suspicious_words,digit_count,letter_count,fd_length,has_title,has_input,has_button,has_image,has_submit,has_link,has_password,has_email_input,has_hidden_element,has_audio,has_video,number_of_inputs,number_of_buttons,number_of_images,number_of_option,number_of_list,number_of_th,number_of_tr,number_of_href,number_of_paragraph,number_of_script,length_of_title,has_h1,has_h2,has_h3,length_of_text,number_of_clickable_button,number_of_a,number_of_img,number_of_div,number_of_figure,has_footer,has_form,has_text_area,has_iframe,has_text_input,number_of_meta,has_nav,has_object,has_picture,number_of_sources,number_of_span,number_of_table,URL,label
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,22,0,34,12,0,1,0,5003,2,125,70,1076,0,1,0,0,0,0,42,0,0,0,0,49,0,http://malaysiakini.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,35,26,0,6,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,13,0,0,0,78,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,0,0,https://home-103791.weeblysite.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,1,0,0,1,1,0,0,1,0,0,3,0,0,0,148,0,0,2,69,19,17,1,1,1,9118,0,400,75,234,0,0,1,0,0,1,3,0,0,0,0,228,0,http://yysub.net,0
0,1,1,4,1,0,1,0,0,2,2,0,1,0,1,69,20,1,0,55,5,1,1,1,0,0,1,1,1,1,0,0,18,12,0,6,112,0,2,40,64,24,77,1,1,1,13159,6,201,17,427,0,1,1,0,0,1,26,1,0,1,8,216,1,https://nodemate.ggather.com/proxy?url=https://www.bankofamerica.com/,1
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,34,25,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,0,0,0,0,1315,0,1,3,44,0,0,0,0,0,0,1,0,0,0,0,23,17,https://routine-diffrence.web.app/,1
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,1,0,1,0,1,6,4,0,0,150,0,0,3,16,12,36,1,1,1,8134,2,209,21,144,0,1,1,0,0,1,16,1,0,0,1,17,0,http://eurekaselect.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,85,76,0,9,68,0,0,1,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0,7,1,13,0,1,1,0,199,0,1,1,4,0,0,1,0,0,0,2,0,0,0,0,2,0,https://bafybeigicipdkaj7jojy7d3hytz54ck7vmgrp6jhqfdua6kebyufh5bwey.ipfs.cf-ipfs.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,2,10,0,1,1,1,0,0,1,0,0,0,0,0,5,10,0,0,180,0,1,57,83,6,5,1,1,1,7747,1,200,19,247,0,0,0,1,0,0,14,1,0,1,0,29,1,http://11zon.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,1,1,1,1,1,0,0,17,59,0,0,290,0,0,20,10,16,66,1,1,0,15196,8,602,219,309,0,1,1,0,0,1,14,0,1,0,0,854,0,http://sleazyneasy.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,31,22,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,https://mitld-brugerld.web.app/,1
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,25,18,0,0,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,13,0,0,0,245,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,http://qrenwy.webwave.dev,1
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,39,30,0,3,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://quidestv-47d5a.firebaseapp.com/,1
0,1,1,2,0,0,5,0,0,1,1,0,1,1,3,167,15,0,17,131,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,37,0,0,0,127,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,https://docs.google.com/presentation/d/e/2PACX-1vR83FqJ9ASZup2cuhhTklC6W7v6wVb9dL5wIiKqTsCYdpA2dl_nkMf_sMUQeWeLhNetQ9QeiHqXCsQd/pub?start=false&loop=false&delayms=3000,1
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,85,76,0,10,67,0,1,1,1,0,0,1,1,1,1,0,0,6,1,0,0,0,0,0,3,4,11,21,0,1,0,309,0,0,1,11,0,0,1,0,0,0,2,0,0,0,0,7,0,https://bafybeibwufjqc37kr5dkbkpv54zjhx5knxco4hu5esup35qwlfbletwvxa.ipfs.cf-ipfs.com/,1
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp165803.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,27,20,0,0,23,0,1,1,1,0,0,1,0,1,1,0,0,6,7,0,0,57,0,0,22,3,17,17,1,1,1,5081,1,145,25,207,0,1,1,0,1,0,17,0,0,0,0,42,0,http://knightfoundation.org,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,1,1,0,1,2,2,0,0,8,0,0,16,37,8,77,1,1,1,8788,0,107,26,122,0,1,1,0,0,0,24,1,0,1,4,39,0,http://coffeecup.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,1,0,0,0,1,0,0,1,0,0,3,0,0,28,20,0,0,9,97,8,53,1,1,0,3208,0,83,8,84,0,0,1,0,0,1,14,0,0,0,0,64,0,http://pixelx.de,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,28,21,0,0,24,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27,0,0,6,0,5,39,1,1,0,1271,1,33,7,19,0,1,0,0,0,0,5,1,0,0,0,10,0,http://securecomwireless.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,82,73,0,6,69,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,452,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://bafybeifchw3ezx2hvmvfotogvjapkikhulhhiuqmwgkduzumnhy6re2s6y.ipfs.w3s.link/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,30,83,0,0,36,26,34,7,1,1,1,8205,1,287,82,266,0,1,1,0,1,0,33,1,0,0,0,85,0,http://thetab.com,0
0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,75,15,0,5,64,4,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,1,3,3,36,0,1,0,452,1,2,0,8,0,0,1,0,0,0,5,0,0,0,0,7,0,https://nftstorage.link/ipfs/Qma3NvHJ9DnjhSpwJaS7cVC7VCKLgWnUxWT2uXwYRFtnJK,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,25,18,0,1,20,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,234,0,0,9,165,10,68,1,1,1,27602,1,57,50,464,0,0,0,0,0,0,21,1,0,1,84,29,0,http://1stclassdating.com,0
0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,71,11,0,3,61,4,1,1,1,0,0,1,1,1,0,0,0,3,1,0,0,0,0,0,1,1,6,21,0,1,0,265,0,0,1,16,0,0,1,0,1,0,0,0,0,0,0,7,0,https://cf-ipfs.com/ipfs/QmWedDSMeJLtMw2MQvvkASasweE23gqmzkniAzTvFDHvRr,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,0,1,0,0,1,0,0,1,4,0,0,40,0,0,21,76,46,109,0,0,0,8872,0,249,41,280,0,1,0,0,0,0,23,1,0,1,32,17,0,http://level.travel,0
0,1,1,2,0,0,1,0,0,1,1,0,0,4,0,61,16,0,23,28,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,https://widget.elfsig.ht/5cf93076-7821-4d46-a523-5b48ad8c10d7,1
0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,61,43,0,23,30,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://pub-19b440b384f449bc8f30a86a5f3c6049.r2.dev/code.html,1
0,1,1,3,0,0,2,0,0,1,1,0,0,0,0,96,23,0,9,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.eth.aragon.network/ipfs/bafybeici6cehu2ia3asflvhftsq7tnqjmf7o7exvj4nhyhuqio3fhegrx4,1
0,1,1,1,0,0,2,0,0,1,1,0,0,1,0,92,19,0,9,76,4,1,1,1,0,0,1,1,1,1,0,0,7,1,0,0,0,0,0,3,3,9,6,0,1,0,259,0,2,1,9,0,0,1,0,0,0,2,0,0,0,0,5,0,https://cloudflare-ipfs.com/ipfs/bafybeidfxihuewos2x2mwmf6ruquskfup5s4im6yuyhthw5ra5yhvydk2u,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,25,18,0,0,21,0,1,1,1,0,1,1,0,1,0,0,0,5,1,0,250,18,0,0,28,5,38,74,1,1,1,7495,1,49,1,221,0,1,1,0,1,1,22,1,0,0,0,36,0,http://universalmusic.com,0
0,1,1,2,0,0,3,0,0,1,1,0,0,3,0,65,16,0,0,54,4,1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/team-recovery/page-recovery-support,1
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,36,27,0,0,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,53,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,https://note-secure.myportfolio.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,2,2,0,17,0,0,0,16,0,13,57,1,1,1,1799,0,94,108,239,0,1,0,0,0,0,20,1,0,0,0,105,0,http://metasrc.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp984280.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,99,0,0,8,20,5,18,1,1,1,3885,1,129,8,82,3,1,0,0,0,0,19,1,0,1,15,109,0,http://vgwort.de,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,43,34,0,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://connect3rivers-fcu.firebaseapp.com/,1
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,31,20,0,0,25,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,14,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,https://ount.autopoetser.com/jp,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,0,1,0,0,0,0,0,4,7,0,0,14,0,0,12,41,111,56,1,1,1,15864,0,261,11,170,0,0,1,1,0,0,10,0,0,0,0,24,0,http://geenstijl.nl,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,8,0,14,26,0,0,0,162,0,3,0,2,0,0,0,0,1,0,7,1,0,0,0,0,0,http://uindy.edu,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,0,1,1,0,1,0,0,8,2,0,0,21,0,0,20,1,21,68,1,0,0,4248,0,174,64,300,0,0,1,0,0,1,9,0,0,0,0,38,0,http://rosserial.be,0
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,27,18,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://debremzers.web.app/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,0,1,1,0,1,0,0,4,1,0,0,0,0,0,4,0,14,10,1,0,0,182,0,0,1,18,0,0,1,0,0,1,5,0,0,0,0,0,0,http://aukrandspro.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,14,7,0,0,10,0,1,1,0,0,0,1,0,0,1,0,0,7,0,0,2,24,0,3,7,6,12,32,0,0,0,1024,0,27,9,29,0,0,1,0,0,1,8,0,0,0,0,10,2,http://mexa.sh,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp579225.sitebeat.crazydomains.com/,1
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp639604.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,24,0,0,12,6,10,42,0,0,0,4993,6,85,4,189,0,0,0,0,0,0,6,1,0,0,0,9,0,http://inrete.it,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,18,0,1,1,1,0,0,1,1,1,1,0,0,16,11,0,6,359,0,0,14,13,21,46,1,1,0,10133,7,427,23,361,0,1,1,0,1,1,8,0,0,0,0,378,0,http://renderosity.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,0,0,0,0,0,1,27,0,0,32,0,0,56,13,39,57,1,1,1,12481,1,513,52,333,0,1,1,0,1,0,16,1,0,1,174,16,0,http://visitflorida.com,0
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,23,16,0,0,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,8,1,0,0,1769,0,10,5,69,0,0,0,0,1,0,3,0,0,0,0,22,0,http://browsewithgx.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,22,15,0,0,17,0,1,1,1,0,0,1,0,0,1,0,0,5,9,0,0,110,0,0,8,17,6,24,1,1,1,7106,0,159,31,171,0,1,1,0,0,1,35,1,0,0,0,10,0,http://canberra.edu.au,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,24,17,0,0,20,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,4,118,0,0,17,66,25,52,1,1,1,8939,1,123,34,191,0,1,1,0,0,1,18,1,0,0,0,91,0,http://academicworks.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,1,1,1,0,1,0,0,8,2,0,0,40,0,0,13,1,23,40,0,0,0,1142,2,52,5,37,0,1,1,0,0,1,5,0,0,0,0,30,0,http://uploadrar.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,1,1,0,0,3,4,0,0,401,0,0,7,54,28,63,0,0,1,13828,1,460,128,341,0,0,0,0,0,0,7,1,0,1,70,70,0,http://hammacher.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp949142.sitebeat.crazydomains.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,27,20,0,0,23,0,1,1,1,0,0,1,0,0,1,0,0,9,2,0,0,0,0,0,10,35,10,43,0,1,0,4033,0,74,23,112,0,0,1,0,0,1,25,1,0,0,0,13,0,http://expressionengine.com,0
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,22,52,59,0,0,1,18926,0,338,184,545,0,1,0,0,1,0,10,1,0,0,0,279,0,http://maariv.co.il,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,26,19,0,0,22,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,28,0,19,11,1,1,0,1171,0,9,1,32,0,0,0,0,1,0,9,0,0,0,0,0,0,http://playhearthstone.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,20,13,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,22,0,0,0,142,0,6,1,5,0,1,0,0,0,0,9,1,0,0,0,0,0,http://niji-gazo.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,28,19,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://mzposlstele.web.app/,1
0,1,1,2,0,0,2,0,0,1,1,0,0,1,0,94,21,0,9,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://ipfs.best-practice.se/ipfs/bafybeicihzuv6jxfmyj5rea4rnbmy2fapf6mlm7fgwhe4qa4fgmcyxndp4,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,17,10,0,0,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,15,24,1,0,0,460,0,11,1,14,0,0,0,0,0,0,3,0,0,0,0,10,0,http://funuzai.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,0,1,0,0,1,0,0,0,0,0,0,27,0,0,71,0,0,14,113,31,48,1,1,1,31830,0,88,88,801,3,1,0,0,1,0,14,1,0,0,0,295,0,http://crehana.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,18,1,13,22,1,1,0,3381,0,9,3,73,0,0,0,0,1,0,9,0,0,0,0,25,0,http://hotellook.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,1,0,27,18,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,109,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,https://yhzt-525a9.web.app/,1
0,1,1,2,0,0,3,0,0,1,1,0,0,1,0,90,11,0,6,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://cf-ipfs.com/ipfs/QmYqefevBpXdSCPSGmyS19gLoryzxFrvHoRKSTDm1sx3dH/00donpautoweb.html,1
0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,11,0,1,1,0,0,1,1,0,1,1,0,0,19,0,0,0,115,0,0,40,20,53,92,1,1,1,5393,0,159,28,677,0,1,1,1,1,1,22,1,0,0,0,159,0,http://as.net.id,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,25,4,22,98,1,1,1,1466,0,15,1,46,0,1,0,0,0,0,4,0,0,0,0,7,0,http://turtlesys.net,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,1,1,0,0,1,0,0,0,0,0,2,15,0,4,30,0,0,11,53,23,74,0,0,0,27297,2,139,122,557,36,1,1,0,1,1,23,1,0,0,0,29,0,http://apasport.az,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,0,0,0,1,0,0,0,0,0,8,0,0,0,110,0,0,47,74,7,18,1,1,1,3573,0,135,84,39,0,1,0,0,0,0,9,0,0,0,0,7,0,http://youbianku.com,0
0,1,1,2,0,0,3,0,0,1,1,0,0,3,0,64,16,1,0,53,4,1,1,1,0,0,0,1,1,1,0,0,7,1,0,83,3,0,0,0,4,6,25,1,0,0,898,0,6,1,27,0,1,1,0,0,0,5,0,0,0,0,6,0,https://sites.google.com/view/page-service/page-recovery-support,1
0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,24,17,0,0,19,0,1,0,1,0,0,1,0,0,0,0,0,0,6,0,0,50,0,0,5,32,12,69,1,1,1,14446,1,62,33,391,0,0,0,0,0,0,20,1,0,1,48,30,0,http://sugar-daddies.net,0
0,1,1,4,0,0,1,0,0,1,1,0,0,1,0,98,76,0,14,75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://bafybeifsfdpdgop236y5elck7a4yr46wmwkzgk6o6nvpiwdajo5jg66q2a.ipfs.cf-ipfs.com/grateful.html,1
0,1,1,2,0,0,1,0,0,1,1,0,0,0,0,39,30,0,3,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,53,0,0,0,80,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,https://garawilsie270a.myportfolio.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,21,14,0,0,17,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,0,120,0,0,2,3,8,14,0,1,1,4886,0,178,13,121,0,1,1,0,0,1,19,1,0,1,15,74,0,http://pravoslavie.ru,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13,6,0,3,6,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,115,0,0,3,200,4,4,0,0,1,4664,0,221,102,525,0,0,0,0,0,0,8,1,0,0,0,336,0,http://549.tv,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,0,0,0,1,0,0,0,0,0,2,0,0,0,53,0,0,4,9,9,17,1,0,0,2590,0,118,52,85,0,1,1,0,1,1,2,0,0,0,0,3,0,http://darkhorse.com,0
0,1,1,3,0,0,1,0,0,1,1,0,0,0,0,43,34,0,6,30,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,20,0,0,0,177,0,3,1,11,0,0,0,0,0,0,2,0,0,0,0,3,0,https://sp208775.sitebeat.crazydomains.com/,1
0,1,1,5,1,0,2,0,0,1,1,0,1,1,5,218,22,1,25,162,3,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,7,7,27,13,26,0,1,1,1361,0,39,23,60,0,1,0,0,0,1,6,0,0,0,0,27,2,https://www.amazingappclub.com/app/jp.japanpost.jp_bank.bankbookapp?utm_source=133896259867&amp;utm_medium=search&amp;utm_campaign=15520945349&amp;gad=1&amp;gclid=EAIaIQobChMItY-drZXR_wIVFsSWCh2bFAGcEAAYASAAEgIplvD_BwE,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,16,9,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,http://viprow.nu,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,28,21,0,0,24,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,42,0,0,25,87,9,83,1,1,1,24751,0,134,26,920,23,0,0,0,0,0,24,0,0,0,0,86,0,http://worldsingledating.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,24,17,0,0,20,0,1,1,1,0,0,1,1,1,1,0,0,39,19,0,0,153,0,19,11,8,74,23,0,0,0,11785,13,189,18,256,0,0,1,0,1,1,4,1,0,0,0,73,6,http://osapublishing.org,0
0,1,1,2,0,0,1,0,0,1,1,0,0,2,0,38,20,0,1,29,9,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,8,0,48,19,0,0,0,359,0,1,4,65,0,1,1,1,0,0,17,0,0,0,0,11,0,https://voclclic.wixsite.com/my-site-1,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,0,0,1,1,0,0,0,0,0,3,0,0,0,75,0,3,2,1,21,42,1,0,1,2282,0,85,0,24,0,0,1,0,0,1,5,0,0,0,0,0,1,http://convertunits.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,1,1,0,0,0,0,1,10,3,0,0,157,3,7,17,75,35,29,1,1,0,11886,3,147,34,316,0,1,1,0,0,1,17,1,0,1,0,35,1,http://sepio.systems,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,19,12,0,0,15,0,1,1,1,0,1,1,0,1,1,1,0,10,1,0,0,117,0,0,23,12,11,69,1,0,1,3319,1,164,19,104,0,1,1,1,0,1,10,1,0,0,1,21,0,http://futureweb.at,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,23,16,0,0,19,0,1,1,1,0,0,1,0,0,0,0,0,2,3,0,0,35,0,0,25,28,38,57,1,1,1,5802,2,75,27,149,3,1,0,0,1,1,23,1,0,0,0,23,0,http://economipedia.com,0
0,1,1,2,0,0,1,0,0,1,1,0,0,2,0,50,41,0,5,37,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,8,0,0,0,30,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,https://meta-getsupport-case73783.firebaseapp.com/,1
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,20,13,0,0,16,0,1,1,1,0,0,1,0,0,1,0,0,1,2,0,0,37,0,0,14,4,21,21,0,0,0,1509,1,39,8,38,0,1,1,0,1,0,10,1,0,0,0,12,0,http://faithlife.com,0
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,18,11,0,0,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,37,0,0,0,5081,0,10,2,16,0,0,0,0,0,0,1,0,0,0,0,1,0,http://ddpills.com,0
